x,y,p,i,d,pid_output,error,time,speed,stability,distance
0.68392,1.09923,0.2931052938379013,0.002477195732025807,-0.007159818797770082,0.28842267077215705,0.14655264691895065,1754747293.7347617,0.18985861795592562,0,0.35344735308104935
0.68288,1.1024,0.2864328166178043,0.002507438017915221,-0.006235206973834942,0.28270504766188453,0.14321640830890214,1754747293.7558782,0.16146131643941292,0,0.35678359169109786
0.68147,1.1079,0.2751007165129763,0.002535436702289329,-0.006235206973834942,0.2714009462414307,0.13755035825648815,1754747293.7762334,0.1500452830032756,0,0.36244964174351185
0.68081,1.11034,0.2700518177295047,0.0025627763403087453,-0.005375442292403907,0.2672391517774096,0.13502590886475235,1754747293.7964811,0.12518019661941415,0,0.36497409113524765
0.68042,1.11259,0.26553103537317524,0.0025897523128378852,-0.004739761862642982,0.26338102582337014,0.13276551768658762,1754747293.8167996,0.11465186734195208,0,0.3672344823134124
0.67983,1.11491,0.2607532934128146,0.0026163100443263566,-0.003740350255480133,0.2596292532016608,0.1303766467064073,1754747293.8371696,0.11631875968026037,0,0.3696233532935927
0.67891,1.11761,0.2550490633605458,0.0026422320722051104,-0.003740350255480133,0.25395094517727074,0.1275245316802729,1754747293.8574967,0.14804903098442276,0,0.3724754683197271
0.67783,1.12063,0.24863732086295365,0.0026676091432729734,-0.003740350255480133,0.24756457975074647,0.12431866043147682,1754747293.8779097,0.16113949767033625,0,0.3756813395685232
0.67691,1.12418,0.24131588760538825,0.0026923128865497035,-0.004209330782768428,0.23979886970916953,0.12065794380269412,1754747293.8983839,0.18039620497029502,0,0.3793420561973059
0.67565,1.12853,0.23226261651525648,0.0027159743792337827,-0.004711532131903455,0.23026705876258682,0.11613130825762824,1754747293.9187586,0.22677311735969996,0,0.38386869174237176
0.67407,1.13312,0.2225556534387816,0.0027386546798814243,-0.005363898130644471,0.21993040998801855,0.1112778267193908,1754747293.9391403,0.23687701799173527,0,0.3887221732806092
0.67239,1.13817,0.21191177727363564,0.002760249269182393,-0.006665058475465846,0.2080069680673522,0.10595588863681782,1754747293.959521,0.2717789620959021,0,0.3940441113631822
0.67064,1.1437,0.2003114393715515,0.002780641205470288,-0.0071438851625705,0.19594819541445127,0.10015571968577575,1754747293.9798813,0.29090269680622066,0,0.39984428031422425
0.66867,1.14977,0.187548090038555,0.0027999184907688667,-0.007833777308057096,0.18251423122126675,0.0937740450192775,1754747294.0004385,0.31564496379689916,0,0.4062259549807225
0.66667,1.15584,0.17476626341381307,0.0028177186487686363,-0.008546320771935163,0.16903766129064657,0.08738313170690654,1754747294.0208087,0.32890555949309064,0,0.41261686829309346
0.66451,1.16196,0.16179067053629115,0.0028342533517671273,-0.009313066205209377,0.1553118576828489,0.08089533526814557,1754747294.0412483,0.3079925849877927,0,0.4191046647318544
0.66234,1.16775,0.1494364950222704,0.002849445673506907,-0.009313066205209377,0.14297287449056792,0.0747182475111352,1754747294.0615811,0.32317626969568036,0,0.4252817524888648
0.6605,1.17331,0.13772356311911182,0.002863414703463279,-0.009313066205209377,0.1312739116173657,0.06886178155955591,1754747294.0818667,0.2982100592922012,0,0.4311382184404441
