x,y,p,i,d,pid_output,error,time,speed,stability,distance
0.38309,0.02287,0.3903032024269826,0.0033277967373033655,0.0,0.39363099916428596,0.1951516012134913,1754843639.7109327,34.16464917856465,0,0.4048483987865087
0.39214,0.02331,0.37218194148714057,0.0033655703776192944,0.0,0.3755475118647599,0.18609097074357028,1754843639.7312312,0.47811898536185027,0,0.4139090292564297
0.40105,0.02387,0.35432953841345505,0.0034014404751749423,-0.013226128805873365,0.3445048500827566,0.17716476920672752,1754843639.751478,0.4593349866123731,0,0.42283523079327245
0.4102,0.02437,0.3360029979218677,0.003435355172150939,-0.013391096322151642,0.326047256771867,0.16800149896093386,1754843639.771665,0.4316711754986515,0,0.4319985010390661
0.41951,0.02485,0.31735858878024537,0.0034673857127592014,-0.01361748687685749,0.30720848761614705,0.15867929439012268,1754843639.7918508,0.4365881558736443,0,0.4413207056098773
0.42918,0.02529,0.2979985789368178,0.0034974736434864586,-0.01361748687685749,0.2878785657034468,0.1489992894684089,1754843639.8120441,0.5486235306369524,0,0.4510007105315911
0.42918,0.02529,0.2979985789368178,0.0035276585552766644,-0.01361748687685749,0.28790875061523696,0.1489992894684089,1754843639.8323026,0.5486235306369524,0,0.4510007105315911
0.42918,0.02529,0.2979985789368178,0.0035578246392414625,-0.01361748687685749,0.2879389166992018,0.1489992894684089,1754843639.8525484,0.5486235306369524,0,0.4510007105315911
0.42918,0.02529,0.2979985789368178,0.003587982197398529,0.0,0.30158656113421634,0.1489992894684089,1754843639.8727884,0.5486235306369524,0,0.4510007105315911
0.42918,0.02529,0.2979985789368178,0.003618149702331282,0.0,0.30161672863914907,0.1489992894684089,1754843639.8930352,0.5486235306369524,0,0.4510007105315911
0.42918,0.02529,0.2979985789368178,0.0036484486467998995,0.0,0.3016470275836177,0.1489992894684089,1754843639.9133701,0.5486235306369524,0,0.4510007105315911
0.42918,0.02529,0.2979985789368178,0.00367857494366195,0.0,0.3016771538804798,0.1489992894684089,1754843639.9335892,0.5486235306369524,0,0.4510007105315911
0.42918,0.02529,0.2979985789368178,0.003708661808663241,0.0,0.30170724074548105,0.1489992894684089,1754843639.9537818,0.5486235306369524,0,0.4510007105315911
0.48207,0.02754,0.19212338274965424,0.0037280564356359236,0.0,0.19585143918529016,0.09606169137482712,1754843639.9739716,21.296986760325908,0,0.5039383086251729
0.49323,0.0283,0.16975729364387138,0.00374518453075817,0.0,0.17350247817462955,0.08487864682193569,1754843639.994151,13.071321884836761,0,0.5151213531780643
0.49763,0.02875,0.16092517305056409,0.003761433188649185,-0.006560436611509648,0.15812616962770362,0.08046258652528204,1754843640.0143452,0.2298273394018615,0,0.5195374134747179
0.50135,0.02904,0.1534662690577051,0.0037769984214478785,-0.006560436611509648,0.15068283086764334,0.07673313452885255,1754843640.03463,0.18493749391434242,0,0.5232668654711474
0.50447,0.02915,0.1472227890004456,0.0037919091767883092,-0.006560436611509648,0.14445426156572427,0.0736113945002228,1754843640.054886,0.15601895839045152,0,0.5263886054997772
0.50718,0.02915,0.14180861371867137,0.003806229659144066,-0.005515610568669453,0.140099232809146,0.07090430685933569,1754843640.075083,0.13722099427771156,0,0.5290956931406643
0.50718,0.02915,0.14180861371867137,0.003820541858096817,-0.004623420441045858,0.14100573513572234,0.07090430685933569,1754843640.0952682,0.13722099427771156,0,0.5290956931406643
