timestamp,current_yaw,target_yaw,angle_error,p_term,i_term,d_term,pid_output
1754926438.3572485,77.13,84.14,7.010000000000005,35.050000000000026,-0.0,0.0,35.050000000000026
1754926438.3774583,77.13,84.14,7.010000000000005,35.050000000000026,-0.0,0.0,35.050000000000026
1754926438.3976455,80.84,84.14,3.299999999999997,16.499999999999986,-0.0,-91.89018577789345,-75.39018577789346
1754926438.4178288,82.43,84.14,1.7099999999999937,8.549999999999969,-0.0,-39.39034730425752,-30.84034730425755
1754926438.4380467,82.43,84.14,1.7099999999999937,8.549999999999969,-0.0,0.0,8.549999999999969
1754926438.458285,83.88,84.14,0.2600000000000051,1.3000000000000256,-0.0,-35.83734502427728,-34.53734502427726
1754926438.478719,83.88,84.14,0.2600000000000051,1.3000000000000256,-0.0,0.0,1.3000000000000256
1754926438.4990096,83.88,84.14,0.2600000000000051,1.3000000000000256,-0.0,0.0,1.3000000000000256
1754926438.519345,83.88,84.14,0.2600000000000051,1.3000000000000256,-0.0,0.0,1.3000000000000256
1754926438.5396328,83.88,84.14,0.2600000000000051,1.3000000000000256,-0.0,0.0,1.3000000000000256
1754926438.5598679,83.88,84.14,0.2600000000000051,1.3000000000000256,-0.0,0.0,1.3000000000000256
1754926438.580116,83.88,84.14,0.2600000000000051,1.3000000000000256,-0.0,0.0,1.3000000000000256
1754926438.6003265,83.88,84.14,0.2600000000000051,1.3000000000000256,-0.0,0.0,1.3000000000000256
1754926438.6205354,83.88,84.14,0.2600000000000051,1.3000000000000256,-0.0,0.0,1.3000000000000256
1754926438.6407614,83.88,84.14,0.2600000000000051,1.3000000000000256,-0.0,0.0,1.3000000000000256
1754926438.661116,85.3,84.14,-1.1599999999999966,-5.799999999999983,-0.0,-34.88660910720357,-40.68660910720355
1754926438.6818795,84.38,84.14,-0.23999999999999488,-1.1999999999999744,-0.0,22.157678323284564,20.95767832328459
1754926438.7022638,84.38,84.14,-0.23999999999999488,-1.1999999999999744,-0.0,0.0,-1.1999999999999744
1754926438.7225914,84.46,84.14,-0.3199999999999932,-1.599999999999966,-0.0,-1.9680249621696022,-3.5680249621695683
1754926438.7429302,84.46,84.14,-0.3199999999999932,-1.599999999999966,-0.0,0.0,-1.599999999999966
1754926438.763201,84.49,84.14,-0.3499999999999943,-1.7499999999999716,-0.0,-0.7399188512154957,-2.4899188512154673
1754926438.7833993,84.49,84.14,-0.3499999999999943,-1.7499999999999716,-0.0,0.0,-1.7499999999999716
1754926438.803618,84.49,84.14,-0.3499999999999943,-1.7499999999999716,-0.0,0.0,-1.7499999999999716
1754926438.8238304,84.49,84.14,-0.3499999999999943,-1.7499999999999716,-0.0,0.0,-1.7499999999999716
1754926438.8440337,84.49,84.14,-0.3499999999999943,-1.7499999999999716,-0.0,0.0,-1.7499999999999716
1754926438.8643064,84.49,84.14,-0.3499999999999943,-1.7499999999999716,-0.0,0.0,-1.7499999999999716
1754926438.8845117,84.49,84.14,-0.3499999999999943,-1.7499999999999716,-0.0,0.0,-1.7499999999999716
1754926438.9047198,84.49,84.14,-0.3499999999999943,-1.7499999999999716,-0.0,0.0,-1.7499999999999716
1754926438.9249935,84.49,84.14,-0.3499999999999943,-1.7499999999999716,-0.0,0.0,-1.7499999999999716
1754926438.9453666,83.64,84.14,0.5,2.5,-0.0,20.862788057535294,23.362788057535294
1754926438.9657195,83.64,84.14,0.5,2.5,-0.0,0.0,2.5
1754926438.985941,83.63,84.14,0.5100000000000051,2.5500000000000256,-0.0,0.24725900773451623,2.797259007734542
1754926439.0061486,83.63,84.14,0.5100000000000051,2.5500000000000256,-0.0,0.0,2.5500000000000256
1754926439.026382,83.85,84.14,0.29000000000000625,1.4500000000000313,-0.0,-5.436685481305134,-3.986685481305103
1754926439.0465894,83.85,84.14,0.29000000000000625,1.4500000000000313,-0.0,0.0,1.4500000000000313
1754926439.0668094,83.85,84.14,0.29000000000000625,1.4500000000000313,-0.0,0.0,1.4500000000000313
1754926439.0870786,83.85,84.14,0.29000000000000625,1.4500000000000313,-0.0,0.0,1.4500000000000313
1754926439.107345,83.85,84.14,0.29000000000000625,1.4500000000000313,-0.0,0.0,1.4500000000000313
1754926439.1275976,83.85,84.14,0.29000000000000625,1.4500000000000313,-0.0,0.0,1.4500000000000313
1754926439.1479454,84.08,84.14,0.060000000000002274,0.30000000000001137,-0.0,-5.650449369757841,-5.35044936975783
1754926439.168144,84.08,84.14,0.060000000000002274,0.30000000000001137,-0.0,0.0,0.30000000000001137
1754926439.188419,84.08,84.14,0.060000000000002274,0.30000000000001137,-0.0,0.0,0.30000000000001137
1754926439.208774,84.07,84.14,0.07000000000000739,0.35000000000003695,-0.0,0.2455595236702543,0.5955595236702913
1754926439.2289486,84.07,84.14,0.07000000000000739,0.35000000000003695,-0.0,0.0,0.35000000000003695
1754926439.2491567,84.07,84.14,0.07000000000000739,0.35000000000003695,-0.0,0.0,0.35000000000003695
1754926439.269398,84.07,84.14,0.07000000000000739,0.35000000000003695,-0.0,0.0,0.35000000000003695
1754926439.2896113,84.07,84.14,0.07000000000000739,0.35000000000003695,-0.0,0.0,0.35000000000003695
1754926439.3098264,84.07,84.14,0.07000000000000739,0.35000000000003695,-0.0,0.0,0.35000000000003695
1754926449.049891,83.15,-96.85000000000002,179.99999999999997,899.9999999999999,0.0,299.5636619888201,1199.56366198882
1754926449.070106,83.14,-96.85000000000002,-179.99,-899.95,0.0,-8902.966443548197,-9802.916443548198
1754926449.0902956,83.14,-96.85000000000002,-179.99,-899.95,0.0,0.0,-899.95
1754926449.110485,83.14,-96.85000000000002,-179.99,-899.95,0.0,0.0,-899.95
1754926449.1306944,83.21,-96.85000000000002,179.94,899.7,0.0,8904.42278353191,9804.122783531911
1754926449.1508884,83.21,-96.85000000000002,179.94,899.7,0.0,0.0,899.7
1754926449.1710794,83.21,-96.85000000000002,179.94,899.7,0.0,0.0,899.7
1754926449.1912522,84.26,-96.85000000000002,178.89,894.4499999999999,0.0,-26.02725166658815,868.4227483334117
1754926449.2114484,84.26,-96.85000000000002,178.89,894.4499999999999,0.0,0.0,894.4499999999999
1754926449.2316434,80.09,-96.85000000000002,-176.94000000000003,-884.7000000000002,0.0,-8811.723261932315,-9696.423261932316
1754926449.2519524,80.09,-96.85000000000002,-176.94000000000003,-884.7000000000002,0.0,0.0,-884.7000000000002
1754926449.2724075,80.09,-96.85000000000002,-176.94000000000003,-884.7000000000002,0.0,0.0,-884.7000000000002
1754926449.292728,79.61,-96.85000000000002,-176.46000000000004,-882.3000000000002,0.0,11.8084268068082,-870.4915731931919
1754926449.3130214,79.61,-96.85000000000002,-176.46000000000004,-882.3000000000002,0.0,0.0,-882.3000000000002
1754926449.3333044,85.36,-96.85000000000002,177.78999999999996,888.9499999999998,0.0,8732.484231560387,9621.434231560386
1754926449.3536475,85.36,-96.85000000000002,177.78999999999996,888.9499999999998,0.0,0.0,888.9499999999998
1754926449.3738759,85.36,-96.85000000000002,177.78999999999996,888.9499999999998,0.0,0.0,888.9499999999998
1754926449.3941193,87.24,-96.85000000000002,175.90999999999997,879.5499999999998,0.0,-46.42557769299598,833.1244223070039
1754926449.4143064,87.24,-96.85000000000002,175.90999999999997,879.5499999999998,0.0,0.0,879.5499999999998
1754926449.4345136,82.72,-96.85000000000002,-179.57000000000002,-897.8500000000001,0.0,-8794.95532254259,-9692.80532254259
1754926449.4547305,82.72,-96.85000000000002,-179.57000000000002,-897.8500000000001,0.0,0.0,-897.8500000000001
1754926449.475056,82.72,-96.85000000000002,-179.57000000000002,-897.8500000000001,0.0,0.0,-897.8500000000001
